User_ID,Name,Age,Profile_Type,Gender,Country,Subscription_Plan,Favorite_Genre,Watch_Time_Hours_Per_Week,Device_Used,Monthly_Spend_USD,Join_Date,Last_Login,Movies_Watched_Per_Month,Bing_Watcher
3512,Courtney Curtis,47,Adult,Female,UK,Basic,Animation,27,Smart TV,5.62,2022-10-06,2026-01-19,36,No
3513,Kimberly Curtis,17,Kids,Male,UK,Basic,Animation,27,Mobile,11.93,2022-11-30,2026-01-31,3,Yes
3514,David Curtis,27,Adult,Female,France,Standard,Action,44,Tablet,18.05,2023-03-21,2026-05-10,41,Yes
3515,Eddie Sherman,51,Adult,Male,Australia,Premium,Thriller,43,Smart TV,12.59,2023-09-26,2026-01-05,10,No
3516,Jonathan Wilson,5,Kids,Female,India,Premium,Drama,38,Smart TV,16.03,2023-04-30,2026-01-02,16,Yes
3517,James Tucker,62,Adult,Female,France,Basic,Documentary,47,Tablet,13.83,2021-05-08,2026-05-04,17,No
3518,Timothy Wilson,13,Kids,Male,Germany,Basic,Horror,45,Smart TV,9.58,2023-12-02,2026-01-23,25,Yes
3519,Jo Sherman,66,Adult,Male,India,Premium,Sci-Fi,24,Smart TV,10.53,2023-08-16,2026-03-11,46,Yes
3520,Mark Clark,9,Kids,Female,UK,Premium,Animation,6,Mobile,5.22,2023-04-04,2026-01-29,22,No
3521,Mark Wood,33,Adult,Male,Germany,Standard,Action,37,Smart TV,12.84,2023-07-10,2026-04-02,29,Yes
3522,Jo Wood,27,Adult,Female,USA,Standard,Romance,10,Smart TV,19.8,2022-01-23,2026-04-07,47,No
3523,Courtney Miller,49,Adult,Female,Canada,Basic,Fantasy,41,Tablet,18.77,2022-05-18,2026-04-25,36,No
3524,David Wilson,52,Adult,Male,Germany,Standard,Fantasy,18,Smart TV,18.03,2022-04-25,2026-03-07,3,Yes
3525,Kimberly Kramer,66,Adult,Male,Australia,Basic,Drama,36,Laptop,9.36,2021-03-21,2026-02-18,7,No
3526,Eddie Wood,45,Adult,Male,UK,Standard,Sci-Fi,40,Smart TV,18.83,2023-09-23,2026-04-07,27,No
3527,Mark Tucker,49,Adult,Male,France,Standard,Thriller,16,Tablet,19.44,2021-03-23,2026-01-27,29,Yes
3528,Mark Curtis,18,Adult,Female,Germany,Basic,Romance,34,Smart TV,17.11,2021-06-11,2026-02-16,22,No
3529,Courtney Clark,32,Adult,Female,USA,Premium,Animation,12,Laptop,8.09,2024-05-06,2026-01-21,15,No
3530,Eddie Clark,60,Adult,Male,Australia,Basic,Comedy,27,Tablet,19.58,2021-05-05,2026-03-04,33,No
3531,Timothy Mendoza,59,Adult,Female,India,Basic,Family,42,Mobile,10.66,2023-01-17,2026-02-07,5,Yes
3532,Mark Garza,53,Adult,Male,Germany,Basic,Drama,8,Mobile,6.88,2021-10-01,2026-03-28,1,No
3533,Jonathan Clark,60,Adult,Female,India,Basic,Fantasy,17,Mobile,11.11,2021-06-29,2026-01-29,29,No
3534,James Curtis,15,Kids,Female,India,Basic,Fantasy,45,Tablet,14.63,2025-02-07,2026-01-20,20,No
3535,Jo Wilson,11,Kids,Female,France,Basic,Romance,22,Smart TV,19.14,2024-02-27,2026-01-23,8,Yes
3536,David Mendoza,59,Adult,Male,UK,Premium,Family,30,Mobile,7.44,2023-05-27,2026-03-18,21,Yes
3537,Jonathan Curtis,35,Adult,Female,UK,Standard,Horror,33,Tablet,13.94,2021-04-08,2026-03-01,7,Yes
3538,Jo Wilson,65,Adult,Male,Australia,Premium,Thriller,35,Smart TV,9.38,2022-03-26,2026-05-22,44,No
3539,Erik Curtis,51,Adult,Male,UK,Standard,Thriller,50,Tablet,7.09,2023-03-17,2026-05-22,1,Yes
3540,Kimberly Mendoza,50,Adult,Male,UK,Premium,Thriller,7,Smart TV,9.28,2023-02-18,2026-01-30,4,Yes
3541,Mark Curtis,5,Kids,Female,Australia,Standard,Horror,14,Smart TV,12.47,2021-06-09,2026-02-01,9,Yes
3542,Eddie Wilson,23,Adult,Male,UK,Standard,Horror,14,Tablet,17.09,2021-04-06,2026-01-21,10,Yes
3543,Erik Miller,40,Adult,Male,France,Standard,Action,16,Mobile,8.36,2021-04-23,2026-03-06,41,No
3544,Jo Miller,47,Adult,Male,USA,Premium,Comedy,10,Laptop,9.01,2022-11-12,2026-04-28,17,No
3545,Jo Clark,7,Kids,Female,India,Standard,Cartoon,18,Tablet,13.81,2021-10-20,2026-05-28,4,No
3546,Jo Sherman,29,Adult,Female,Australia,Standard,Action,27,Mobile,13.36,2023-11-23,2026-03-07,35,No
3547,Kimberly Garza,62,Adult,Female,USA,Premium,Comedy,27,Laptop,5.87,2023-10-27,2026-02-11,21,No
3548,Jonathan Clark,33,Adult,Female,Germany,Premium,Action,20,Mobile,15.38,2024-04-10,2026-02-22,22,Yes
3549,Timothy Sherman,69,Adult,Male,UK,Premium,Action,16,Mobile,5.05,2021-08-20,2026-01-27,24,Yes
3550,Eddie Sherman,41,Adult,Male,India,Standard,Romance,29,Laptop,17.84,2021-12-04,2026-03-11,22,Yes
3551,David Mendoza,53,Adult,Male,Germany,Standard,Comedy,34,Laptop,5.83,2022-06-01,2026-06-04,44,Yes
3552,Eddie Kramer,54,Adult,Male,France,Premium,Family,28,Laptop,15,2023-03-29,2026-02-01,2,Yes
3553,Timothy Clark,11,Kids,Male,UK,Premium,Documentary,9,Tablet,7.67,2022-04-18,2026-01-07,26,Yes
3554,Kimberly Clark,36,Adult,Male,USA,Standard,Horror,49,Tablet,7.57,2024-04-26,2026-04-29,8,Yes
3555,Courtney Curtis,28,Adult,Female,USA,Standard,Drama,16,Laptop,17.26,2023-02-07,2026-01-13,38,Yes
3556,Kimberly Kramer,18,Adult,Male,Germany,Standard,Documentary,39,Laptop,17.56,2024-03-27,2026-04-13,40,Yes
3557,David Miller,46,Adult,Male,Australia,Standard,Comedy,44,Tablet,12.6,2021-04-03,2026-01-06,6,No
3558,Kimberly Curtis,17,Kids,Male,UK,Standard,Animation,49,Laptop,17.33,2024-06-17,2026-03-26,28,No
3559,Jo Mendoza,38,Adult,Male,USA,Basic,Comedy,19,Mobile,11.15,2023-02-28,2026-03-07,37,No
3560,Courtney Wood,65,Adult,Male,India,Premium,Horror,34,Mobile,18.66,2022-07-03,2026-04-15,27,No
3561,Mark Garza,66,Adult,Female,Canada,Premium,Thriller,6,Smart TV,5.38,2021-09-08,2026-03-05,22,No
3562,Mark Curtis,24,Adult,Female,UK,Premium,Cartoon,49,Laptop,13.26,2021-05-27,2026-03-18,41,No
3563,Erik Tucker,14,Kids,Male,India,Premium,Animation,21,Mobile,19.79,2023-08-06,2026-04-09,8,Yes
3564,Courtney Wood,23,Adult,Female,USA,Standard,Sci-Fi,15,Mobile,5.77,2022-10-16,2026-04-12,17,Yes
3565,Jonathan Wilson,19,Adult,Female,Canada,Standard,Family,34,Laptop,6.02,2022-04-19,2026-04-26,24,Yes
3566,Erik Clark,32,Adult,Male,Germany,Premium,Horror,42,Tablet,17.08,2024-04-30,2026-02-24,28,No
3567,Courtney Sherman,33,Adult,Female,Australia,Standard,Comedy,13,Mobile,5.68,2024-08-27,2026-02-14,9,No
3568,Mark Garza,63,Adult,Male,UK,Basic,Fantasy,33,Tablet,7.16,2021-12-30,2026-05-06,4,Yes
3569,Erik Garza,43,Adult,Male,USA,Premium,Family,33,Tablet,7.06,2022-08-02,2026-03-09,37,No
3570,Jo Mendoza,29,Adult,Male,UK,Basic,Documentary,33,Mobile,17.53,2023-03-03,2026-01-03,12,No
3571,James Wilson,30,Adult,Male,Canada,Premium,Sci-Fi,49,Laptop,9.27,2025-01-22,2026-01-15,24,No
3572,Timothy Tucker,9,Kids,Male,Australia,Premium,Comedy,43,Smart TV,18.93,2021-04-20,2026-03-29,9,No
3573,Jonathan Garza,15,Kids,Male,India,Standard,Fantasy,50,Tablet,12.31,2023-04-02,2026-03-06,39,No
3574,James Wood,12,Kids,Male,USA,Standard,Sci-Fi,49,Laptop,7.4,2024-08-10,2026-02-19,44,Yes
3575,Jo Kramer,25,Adult,Female,France,Basic,Thriller,18,Smart TV,9.59,2022-03-17,2026-03-29,30,No
3576,Jo Garza,15,Kids,Male,USA,Standard,Thriller,30,Smart TV,7.93,2022-11-20,2026-05-01,40,No
3577,James Clark,7,Kids,Female,USA,Standard,Family,31,Laptop,15.12,2024-02-20,2026-05-16,28,No
3578,Jonathan Garza,52,Adult,Male,India,Standard,Action,13,Mobile,6.57,2021-06-13,2026-03-20,26,No
3579,Mark Curtis,29,Adult,Female,India,Premium,Cartoon,25,Smart TV,9.5,2021-11-25,2026-04-29,20,Yes
3580,Jonathan Wood,13,Kids,Female,France,Standard,Fantasy,46,Laptop,10.33,2023-09-02,2026-01-19,14,No
3581,Courtney Wilson,28,Adult,Male,USA,Basic,Cartoon,13,Smart TV,15.74,2024-09-02,2026-05-06,43,No
3582,James Kramer,52,Adult,Female,USA,Premium,Action,42,Laptop,15.46,2022-11-25,2026-04-29,38,Yes
3583,Mark Tucker,25,Adult,Male,France,Standard,Comedy,8,Smart TV,10.5,2024-11-20,2026-04-22,9,No
3584,Jonathan Wilson,17,Kids,Male,France,Basic,Sci-Fi,29,Tablet,7.68,2022-10-13,2026-01-24,45,Yes
3585,Erik Kramer,57,Adult,Male,UK,Basic,Comedy,19,Mobile,17.26,2022-06-06,2026-02-13,17,No
3586,Jo Kramer,62,Adult,Male,USA,Basic,Family,39,Tablet,11.92,2022-06-11,2026-02-12,2,Yes
3587,David Wood,56,Adult,Male,France,Premium,Action,15,Mobile,17.74,2021-10-04,2026-04-19,41,No
3588,Jo Miller,66,Adult,Female,Germany,Basic,Fantasy,16,Laptop,5.9,2023-07-07,2026-03-25,45,Yes
3589,Timothy Miller,56,Adult,Male,UK,Standard,Family,17,Mobile,11.37,2022-01-05,2026-05-10,49,No
3590,Courtney Wood,46,Adult,Female,Canada,Premium,Comedy,34,Smart TV,17.55,2024-07-10,2026-04-29,5,No
3591,Courtney Sherman,11,Kids,Male,India,Premium,Cartoon,24,Tablet,5.64,2021-11-05,2026-01-14,38,No
3592,Jo Wilson,6,Kids,Female,India,Basic,Documentary,13,Laptop,6.94,2024-05-26,2026-02-11,16,Yes
3593,Jonathan Curtis,10,Kids,Female,France,Standard,Action,34,Mobile,10.1,2022-04-20,2026-05-18,32,No
3594,Eddie Wood,34,Adult,Female,Australia,Basic,Fantasy,50,Smart TV,14.24,2022-11-04,2026-02-02,38,No
3595,Mark Clark,18,Adult,Female,UK,Standard,Romance,20,Mobile,7.37,2024-07-12,2026-05-24,43,No
3596,Eddie Sherman,40,Adult,Male,USA,Premium,Romance,49,Tablet,10.36,2023-10-16,2026-05-18,11,Yes
3597,James Tucker,59,Adult,Female,Germany,Basic,Family,41,Smart TV,11.6,2024-05-19,2026-03-02,40,No
3598,David Miller,68,Adult,Male,Germany,Premium,Animation,18,Tablet,19.94,2025-01-18,2026-02-17,23,No
3599,Mark Tucker,48,Adult,Male,Canada,Basic,Comedy,20,Mobile,11.49,2022-07-18,2026-04-25,10,Yes
3600,James Sherman,68,Adult,Male,Canada,Standard,Comedy,7,Smart TV,12.34,2023-04-06,2026-02-21,42,No
3601,Kimberly Miller,30,Adult,Male,France,Premium,Fantasy,12,Smart TV,13.89,2023-12-17,2026-06-09,17,No
3602,Jonathan Mendoza,20,Adult,Male,UK,Premium,Family,42,Mobile,13.74,2024-03-11,2026-05-28,33,No
3603,David Clark,30,Adult,Male,UK,Basic,Comedy,34,Mobile,12.5,2023-10-09,2026-03-23,3,Yes
3604,David Curtis,62,Adult,Male,India,Basic,Cartoon,10,Tablet,10.99,2021-03-29,2026-02-28,12,Yes
3605,Erik Wood,18,Adult,Female,Germany,Premium,Sci-Fi,36,Tablet,9.63,2024-08-01,2026-02-15,2,Yes
3606,David Kramer,41,Adult,Male,USA,Premium,Documentary,34,Mobile,5.7,2022-12-01,2026-02-03,48,Yes
3607,Eddie Sherman,66,Adult,Male,Canada,Standard,Family,50,Laptop,13.79,2023-10-31,2026-04-09,34,No
3608,Timothy Curtis,37,Adult,Male,UK,Premium,Comedy,35,Smart TV,8.9,2022-10-05,2026-05-05,18,Yes
3609,Timothy Clark,27,Adult,Male,USA,Basic,Drama,49,Smart TV,7.91,2025-01-22,2026-01-02,4,No
3610,James Clark,57,Adult,Female,USA,Premium,Fantasy,16,Mobile,9.31,2024-10-09,2026-01-26,2,Yes
3611,Jonathan Miller,25,Adult,Male,India,Basic,Comedy,14,Mobile,16.01,2021-04-24,2026-05-08,16,No
3612,Eddie Wood,40,Adult,Male,France,Premium,Fantasy,43,Smart TV,7.24,2021-11-21,2026-05-16,20,Yes
3613,Jo Garza,68,Adult,Female,USA,Premium,Animation,21,Mobile,8.26,2022-07-25,2026-06-03,20,No
3614,Timothy Miller,68,Adult,Female,UK,Standard,Horror,23,Mobile,8.51,2024-12-23,2026-03-16,46,Yes
3615,Courtney Curtis,48,Adult,Male,India,Standard,Thriller,18,Mobile,11.93,2024-08-04,2026-01-21,36,Yes
3616,Jonathan Curtis,6,Kids,Male,Australia,Standard,Family,18,Smart TV,14.55,2024-01-18,2026-05-21,25,Yes
3617,Mark Garza,33,Adult,Male,UK,Standard,Comedy,6,Smart TV,6.07,2023-05-07,2026-03-31,46,No
3618,Jo Sherman,57,Adult,Male,Germany,Premium,Family,29,Smart TV,10.51,2022-08-11,2026-03-29,20,Yes
3619,James Mendoza,65,Adult,Female,Germany,Standard,Romance,33,Laptop,19.16,2022-07-09,2026-03-05,38,Yes
3620,Courtney Clark,51,Adult,Female,India,Standard,Family,37,Smart TV,18.48,2021-09-10,2026-06-10,2,No
3621,Kimberly Wood,59,Adult,Male,Germany,Premium,Horror,7,Mobile,19.27,2023-10-23,2026-06-06,44,Yes
3622,Mark Curtis,15,Kids,Male,UK,Standard,Thriller,31,Tablet,16.05,2023-07-18,2026-01-18,11,Yes
3623,James Curtis,20,Adult,Male,France,Premium,Fantasy,22,Laptop,18.55,2023-06-02,2026-01-25,42,Yes
3624,Erik Curtis,60,Adult,Female,India,Premium,Sci-Fi,37,Mobile,6.43,2024-01-11,2026-03-19,46,No
3625,Mark Tucker,29,Adult,Male,France,Standard,Cartoon,21,Smart TV,7.04,2023-02-18,2026-02-04,3,No
3626,Timothy Wilson,7,Kids,Male,Canada,Basic,Sci-Fi,18,Laptop,5.19,2022-09-18,2026-03-21,39,No
3627,Jonathan Sherman,47,Adult,Female,Canada,Basic,Drama,18,Tablet,19.01,2024-01-30,2026-06-07,21,Yes
3628,Jonathan Miller,45,Adult,Male,Australia,Standard,Animation,17,Laptop,12.09,2022-07-29,2026-03-03,18,Yes
3629,Timothy Curtis,15,Kids,Female,Canada,Premium,Cartoon,31,Laptop,5.88,2023-05-18,2026-01-07,12,No
3630,James Garza,30,Adult,Female,Australia,Premium,Fantasy,24,Tablet,14.01,2022-07-08,2026-02-16,32,No
3631,Timothy Tucker,48,Adult,Female,UK,Basic,Animation,44,Tablet,12.99,2022-06-04,2026-05-21,16,No
3632,Kimberly Kramer,7,Kids,Female,Germany,Basic,Sci-Fi,21,Smart TV,10.26,2021-08-24,2026-01-03,17,Yes
3633,Courtney Kramer,65,Adult,Male,Canada,Standard,Thriller,48,Smart TV,9.01,2022-12-27,2026-02-13,26,Yes
3634,James Wood,17,Kids,Female,UK,Basic,Romance,37,Smart TV,11.01,2023-02-26,2026-01-29,11,No
3635,Jonathan Kramer,11,Kids,Female,USA,Basic,Fantasy,9,Tablet,15.45,2022-09-21,2026-01-05,44,No
3636,James Mendoza,13,Kids,Male,India,Basic,Action,39,Mobile,5.22,2022-01-11,2026-05-31,25,Yes
3637,Erik Clark,52,Adult,Female,India,Premium,Fantasy,25,Tablet,19.69,2022-01-26,2026-06-03,26,No
3638,Courtney Curtis,17,Kids,Male,Germany,Basic,Action,16,Smart TV,15.94,2023-01-19,2026-02-22,39,Yes
3639,Erik Clark,41,Adult,Male,France,Premium,Sci-Fi,31,Mobile,10.9,2024-02-04,2026-05-28,30,Yes
3640,Kimberly Miller,34,Adult,Male,India,Basic,Thriller,29,Smart TV,18.54,2022-01-22,2026-03-27,5,No
3641,Timothy Curtis,25,Adult,Male,Germany,Premium,Horror,14,Mobile,14.26,2023-06-24,2026-04-16,3,No
3642,Kimberly Curtis,14,Kids,Male,Germany,Basic,Fantasy,49,Tablet,18.66,2022-05-13,2026-02-10,29,Yes
3643,Kimberly Kramer,56,Adult,Male,Canada,Basic,Documentary,5,Smart TV,12.29,2024-07-25,2026-02-06,28,No
3644,Courtney Miller,52,Adult,Male,USA,Premium,Family,29,Laptop,15.75,2024-08-31,2026-03-18,24,Yes
3645,Kimberly Mendoza,14,Kids,Male,India,Standard,Documentary,30,Tablet,7.55,2022-08-27,2026-03-26,5,No
3646,David Clark,29,Adult,Male,France,Standard,Animation,29,Mobile,12.64,2021-08-21,2026-03-28,48,Yes
3647,Erik Garza,63,Adult,Male,USA,Basic,Animation,21,Smart TV,12.67,2022-04-06,2026-05-03,5,No
3648,Courtney Clark,60,Adult,Female,USA,Premium,Documentary,28,Smart TV,18.88,2021-06-15,2026-06-02,24,Yes
3649,David Tucker,61,Adult,Female,India,Premium,Drama,30,Laptop,14.12,2024-02-23,2026-03-12,32,Yes
3650,Mark Wood,52,Adult,Male,USA,Standard,Horror,28,Smart TV,8.46,2023-06-19,2026-01-29,25,No
3651,Erik Kramer,16,Kids,Female,Germany,Basic,Animation,25,Tablet,15.83,2022-06-26,2026-02-13,11,No
3652,Jo Tucker,41,Adult,Female,Australia,Standard,Romance,32,Mobile,19.18,2022-10-14,2026-05-30,39,Yes
3653,James Garza,67,Adult,Female,Australia,Basic,Cartoon,46,Smart TV,12.4,2023-12-31,2026-06-03,49,Yes
3654,Timothy Wilson,36,Adult,Female,Germany,Standard,Animation,18,Laptop,18.46,2021-11-23,2026-01-01,3,No
3655,Jo Tucker,12,Kids,Female,Canada,Standard,Sci-Fi,25,Laptop,7.91,2021-02-06,2026-03-01,45,No
3656,James Wilson,40,Adult,Male,UK,Basic,Cartoon,10,Smart TV,8.66,2021-09-18,2026-06-06,43,No
3657,Jonathan Curtis,63,Adult,Male,Canada,Basic,Documentary,22,Smart TV,5.39,2023-08-15,2026-05-05,47,No
3658,Timothy Garza,59,Adult,Female,Canada,Premium,Fantasy,19,Tablet,11.57,2022-11-07,2026-01-10,31,No
3659,Mark Tucker,13,Kids,Male,India,Standard,Drama,6,Laptop,14.49,2022-09-29,2026-03-04,7,Yes
3660,Jonathan Wilson,52,Adult,Male,Canada,Standard,Family,47,Mobile,18.85,2024-11-27,2026-03-31,6,Yes
3661,James Clark,59,Adult,Male,India,Basic,Comedy,47,Mobile,11.38,2023-02-27,2026-02-08,34,Yes
3662,James Kramer,54,Adult,Female,India,Premium,Documentary,42,Smart TV,9.97,2024-09-25,2026-04-21,39,Yes
3663,Jo Wilson,7,Kids,Female,France,Basic,Documentary,15,Laptop,10.52,2021-12-25,2026-03-01,31,No
3664,Jonathan Mendoza,9,Kids,Male,France,Premium,Animation,28,Smart TV,9.38,2021-02-18,2026-04-12,25,No
3665,Erik Kramer,11,Kids,Female,UK,Basic,Drama,17,Mobile,10.09,2022-01-03,2026-01-12,39,No
3666,Courtney Wood,52,Adult,Female,USA,Standard,Fantasy,21,Tablet,18.41,2024-05-19,2026-04-03,49,Yes
3667,Jo Tucker,55,Adult,Female,France,Standard,Action,19,Tablet,11.35,2022-11-25,2026-02-04,44,No
3668,Courtney Sherman,35,Adult,Female,UK,Premium,Family,39,Laptop,14.36,2021-07-15,2026-02-24,21,No
3669,Timothy Sherman,36,Adult,Female,Australia,Premium,Documentary,49,Smart TV,18.33,2024-10-31,2026-02-21,28,Yes
3670,Courtney Curtis,18,Adult,Female,USA,Basic,Thriller,20,Smart TV,12.68,2021-04-03,2026-05-14,30,Yes
3671,David Tucker,7,Kids,Female,Canada,Basic,Cartoon,38,Tablet,8.75,2021-11-01,2026-04-26,2,No
3672,Eddie Tucker,34,Adult,Female,Canada,Premium,Horror,5,Smart TV,13.28,2024-10-25,2026-05-06,17,No
3673,Erik Garza,62,Adult,Female,France,Standard,Romance,43,Mobile,8.8,2022-02-25,2026-04-21,41,No
3674,Erik Sherman,29,Adult,Male,UK,Standard,Drama,9,Smart TV,18.12,2024-11-18,2026-01-23,16,Yes
3675,Erik Wood,44,Adult,Male,Germany,Standard,Animation,21,Mobile,6.86,2022-09-13,2026-03-06,36,No
3676,Kimberly Clark,26,Adult,Male,UK,Basic,Drama,31,Mobile,10.85,2022-02-18,2026-06-10,40,Yes
3677,Kimberly Curtis,41,Adult,Female,India,Basic,Drama,22,Tablet,5.51,2021-10-11,2026-05-02,48,No
3678,James Garza,27,Adult,Female,Australia,Basic,Documentary,8,Mobile,17.56,2021-04-06,2026-01-15,2,Yes
3679,Erik Sherman,51,Adult,Female,Canada,Premium,Cartoon,43,Smart TV,16.51,2025-01-11,2026-05-17,2,No
3680,James Mendoza,6,Kids,Female,Australia,Standard,Documentary,44,Tablet,17.78,2021-05-06,2026-03-20,44,No
3681,Jo Wood,9,Kids,Female,France,Basic,Animation,46,Laptop,6.98,2024-07-30,2026-03-19,1,Yes
3682,David Wilson,41,Adult,Female,Australia,Basic,Horror,6,Laptop,8.3,2023-05-16,2026-05-15,36,No
3683,Kimberly Mendoza,48,Adult,Male,Germany,Basic,Documentary,25,Smart TV,18.8,2021-10-02,2026-02-02,16,Yes
3684,Courtney Curtis,45,Adult,Male,Australia,Premium,Documentary,22,Laptop,13.8,2021-02-10,2026-02-23,38,Yes
3685,Eddie Kramer,25,Adult,Male,Australia,Basic,Sci-Fi,46,Laptop,11.8,2021-11-06,2026-03-26,26,No
3686,Eddie Sherman,12,Kids,Male,USA,Premium,Drama,42,Mobile,9.59,2023-11-21,2026-01-26,1,Yes
3687,Mark Garza,37,Adult,Male,France,Basic,Animation,15,Tablet,14.82,2022-09-29,2026-05-30,34,Yes
3688,Jo Curtis,49,Adult,Male,India,Standard,Animation,26,Laptop,17.69,2024-04-03,2026-02-18,49,No
3689,Eddie Mendoza,14,Kids,Female,India,Basic,Sci-Fi,23,Mobile,9.08,2023-08-10,2026-05-28,41,Yes
3690,Jo Wilson,38,Adult,Female,India,Standard,Documentary,41,Tablet,16.89,2024-03-16,2026-02-01,40,No
3691,Jo Wood,8,Kids,Male,Canada,Premium,Romance,6,Smart TV,14.58,2023-10-26,2026-04-01,11,No
3692,Jonathan Sherman,8,Kids,Male,Germany,Standard,Action,20,Laptop,8.77,2024-10-19,2026-05-18,22,Yes
3693,David Wilson,8,Kids,Male,Germany,Premium,Horror,15,Laptop,13.85,2024-04-18,2026-04-10,29,No
3694,Erik Clark,41,Adult,Male,Canada,Premium,Horror,8,Tablet,15.47,2023-02-20,2026-05-28,25,No
3695,Timothy Wilson,40,Adult,Female,India,Premium,Animation,41,Tablet,11.01,2022-02-17,2026-05-02,16,Yes
3696,Jo Sherman,28,Adult,Female,France,Standard,Sci-Fi,32,Smart TV,16.63,2023-03-22,2026-05-26,49,No
3697,Kimberly Miller,31,Adult,Female,France,Standard,Action,12,Mobile,12.67,2024-05-18,2026-05-14,22,No
3698,Kimberly Tucker,29,Adult,Female,USA,Premium,Horror,21,Tablet,12.22,2021-08-09,2026-04-11,16,Yes
3699,David Kramer,24,Adult,Female,France,Basic,Romance,49,Tablet,13.29,2021-07-05,2026-01-23,30,Yes
3700,James Wilson,50,Adult,Female,Australia,Basic,Documentary,43,Mobile,5.27,2024-02-01,2026-01-08,3,Yes
3701,James Clark,38,Adult,Male,UK,Basic,Thriller,10,Laptop,15.92,2021-10-11,2026-03-31,35,Yes
3702,Mark Kramer,32,Adult,Female,Canada,Basic,Documentary,35,Tablet,9.18,2024-04-22,2026-05-25,47,Yes
3703,Courtney Sherman,17,Kids,Female,Canada,Premium,Action,22,Mobile,7.16,2024-07-12,2026-01-07,7,No
3704,Kimberly Wood,65,Adult,Female,Australia,Basic,Drama,21,Mobile,19.48,2022-01-12,2026-03-02,50,Yes
3705,Jo Tucker,14,Kids,Male,Canada,Standard,Documentary,21,Mobile,9.67,2023-08-21,2026-01-16,10,Yes
3706,Jonathan Garza,21,Adult,Female,France,Basic,Romance,27,Smart TV,10.87,2022-04-15,2026-04-21,22,Yes
3707,Mark Mendoza,9,Kids,Female,India,Standard,Thriller,19,Laptop,10.59,2023-04-21,2026-01-29,46,Yes
3708,Eddie Miller,64,Adult,Female,USA,Premium,Family,14,Mobile,16.71,2024-03-19,2026-01-18,44,No
3709,Timothy Wilson,59,Adult,Female,India,Standard,Family,45,Mobile,10.62,2022-05-23,2026-01-30,9,No
3710,Timothy Sherman,51,Adult,Male,India,Basic,Romance,7,Smart TV,5.22,2022-04-01,2026-01-22,35,No
3711,Jonathan Sherman,69,Adult,Male,Germany,Basic,Thriller,31,Smart TV,19.25,2024-01-18,2026-03-02,8,No
3712,Courtney Wood,47,Adult,Female,Canada,Standard,Fantasy,8,Laptop,16.44,2022-11-07,2026-04-06,34,Yes
3713,James Garza,12,Kids,Male,France,Premium,Romance,47,Tablet,13.95,2023-03-14,2026-01-14,22,No
3714,Timothy Curtis,32,Adult,Male,Germany,Standard,Horror,36,Smart TV,19.99,2024-04-26,2026-05-10,19,Yes
3715,Mark Tucker,67,Adult,Female,Canada,Standard,Fantasy,50,Laptop,6.84,2022-05-31,2026-04-27,29,No
3716,Kimberly Garza,9,Kids,Female,Australia,Basic,Fantasy,49,Smart TV,16.23,2021-12-18,2026-05-16,6,Yes
3717,Mark Wilson,6,Kids,Male,USA,Standard,Animation,42,Tablet,13.97,2021-07-08,2026-04-27,8,No
3718,Jonathan Mendoza,29,Adult,Male,Germany,Standard,Family,15,Mobile,16.21,2023-01-02,2026-04-17,34,No
3719,David Curtis,66,Adult,Female,India,Basic,Cartoon,37,Laptop,7.26,2022-12-30,2026-05-14,14,No
3720,Jonathan Sherman,28,Adult,Male,France,Standard,Animation,5,Laptop,13.18,2023-06-11,2026-06-10,36,Yes
3721,Jo Mendoza,70,Adult,Male,Germany,Premium,Action,44,Tablet,17.04,2023-06-23,2026-03-20,2,Yes
3722,Erik Wilson,13,Kids,Male,Canada,Premium,Horror,47,Tablet,17.03,2024-08-22,2026-06-01,30,No
3723,Jonathan Kramer,26,Adult,Female,India,Premium,Drama,28,Tablet,9.46,2023-11-13,2026-02-25,34,No
3724,Jonathan Clark,42,Adult,Male,USA,Basic,Action,43,Tablet,11.2,2022-03-02,2026-02-02,43,No
3725,Mark Garza,41,Adult,Female,Canada,Basic,Thriller,19,Laptop,17.81,2021-01-25,2026-02-07,24,Yes
3726,Mark Garza,28,Adult,Female,Canada,Standard,Action,18,Laptop,16.5,2023-05-28,2026-03-10,4,No
3727,Jonathan Wilson,62,Adult,Female,Australia,Premium,Cartoon,35,Laptop,9.46,2023-10-07,2026-02-03,46,Yes
3728,David Wilson,46,Adult,Male,Canada,Standard,Cartoon,19,Laptop,12.78,2022-03-11,2026-05-23,1,No
3729,David Miller,16,Kids,Male,France,Standard,Action,50,Laptop,15.87,2023-08-17,2026-06-08,22,No
3730,Courtney Wood,32,Adult,Male,India,Standard,Horror,7,Mobile,16.99,2022-07-26,2026-03-15,8,No
3731,Jonathan Miller,44,Adult,Female,India,Premium,Horror,48,Laptop,6.26,2023-10-18,2026-02-03,13,Yes
3732,Mark Sherman,39,Adult,Male,Germany,Standard,Horror,17,Tablet,13.99,2023-04-04,2026-04-03,13,No
3733,David Garza,17,Kids,Male,USA,Standard,Romance,42,Smart TV,10.83,2024-02-05,2026-03-15,25,No
3734,Jo Mendoza,51,Adult,Male,Germany,Basic,Sci-Fi,27,Mobile,14.28,2022-02-20,2026-04-18,25,No
3735,James Garza,57,Adult,Male,France,Basic,Action,26,Laptop,6.88,2024-10-19,2026-04-14,13,Yes
