User_ID,Name,Age,Gender,Country,Subscription_Plan,Favorite_Genre,Device,Viewing_Hours_Per_Week
2341,Rohan,52,Male,India,Basic,Thriller,TV,42
2342,Ananya,28,Female,India,Premium,Action,TV,30
2343,Isha,38,Female,India,Standard,Comedy,Tablet,4
2344,Vihaan,28,Male,Canada,Standard,Romance,Laptop,32
2345,Rohan,47,Male,Australia,Standard,Thriller,TV,10
2346,Vihaan,52,Male,India,Basic,Comedy,Mobile,43
2347,Ananya,39,Male,India,Basic,Comedy,Laptop,5
2348,Rohan,55,Male,India,Standard,Action,Mobile,9
2349,Siya,48,Female,India,Standard,Comedy,Mobile,5
2350,Aarav,31,Male,USA,Premium,Comedy,TV,11
2351,Arjun,41,Male,USA,Premium,Sci-Fi,Tablet,35
2352,Kabir,49,Male,UK,Standard,Drama,Tablet,27
2353,Neha,53,Female,India,Standard,Action,Mobile,4
2354,Kabir,49,Female,UK,Basic,Action,TV,10
2355,Isha,32,Male,Canada,Standard,Romance,Mobile,39
2356,Kabir,52,Female,UK,Premium,Comedy,Laptop,33
2357,Rohan,20,Female,Australia,Basic,Romance,Mobile,38
2358,Siya,33,Female,USA,Premium,Sci-Fi,TV,8
2359,Arjun,22,Female,USA,Premium,Thriller,Mobile,49
2360,Aarav,38,Female,India,Basic,Comedy,TV,24
2361,Aarav,27,Female,India,Premium,Thriller,Tablet,39
2362,Ananya,36,Male,Canada,Standard,Drama,TV,33
2363,Neha,42,Female,Canada,Premium,Sci-Fi,Laptop,41
2364,Vihaan,21,Female,Australia,Basic,Comedy,TV,43
2365,Siya,46,Male,India,Basic,Romance,Laptop,19
2366,Vihaan,36,Male,India,Basic,Romance,Laptop,2
2367,Arjun,19,Male,Canada,Premium,Comedy,Mobile,11
2368,Kabir,27,Male,Canada,Standard,Romance,Laptop,35
2369,Aarav,42,Female,Canada,Basic,Comedy,TV,17
2370,Arjun,37,Female,USA,Standard,Action,Tablet,42
2371,Kabir,36,Female,UK,Basic,Romance,TV,3
2372,Aarav,40,Female,UK,Standard,Comedy,Tablet,22
2373,Kabir,41,Male,India,Standard,Comedy,Laptop,35
2374,Neha,28,Female,USA,Standard,Romance,Mobile,21
2375,Siya,51,Female,Canada,Basic,Action,Laptop,25
2376,Isha,45,Male,India,Premium,Romance,Laptop,39
2377,Arjun,22,Female,USA,Premium,Comedy,Tablet,2
2378,Arjun,22,Female,Australia,Premium,Action,TV,1
2379,Priya,38,Female,USA,Standard,Thriller,Mobile,7
2380,Rohan,29,Female,India,Basic,Drama,Mobile,20
2381,Neha,21,Male,UK,Standard,Romance,Mobile,43
2382,Neha,59,Male,Canada,Basic,Sci-Fi,Mobile,6
2383,Vihaan,37,Male,Australia,Standard,Comedy,TV,36
2384,Kabir,55,Male,USA,Basic,Action,Mobile,21
2385,Rohan,42,Male,India,Basic,Action,Tablet,46
2386,Siya,31,Female,India,Basic,Thriller,Tablet,35
2387,Siya,28,Female,Canada,Standard,Romance,Mobile,36
2388,Neha,49,Male,India,Premium,Sci-Fi,Mobile,8
2389,Siya,28,Male,India,Standard,Action,TV,4
2390,Priya,35,Male,Canada,Standard,Thriller,TV,43
2391,Arjun,44,Female,Australia,Basic,Comedy,Mobile,16
2392,Ananya,35,Male,UK,Basic,Thriller,TV,3
2393,Isha,40,Female,UK,Premium,Romance,Laptop,7
2394,Vihaan,28,Female,USA,Premium,Thriller,Mobile,2
2395,Kabir,38,Female,Australia,Basic,Action,TV,1
2396,Isha,22,Female,USA,Premium,Action,Tablet,1
2397,Kabir,40,Male,UK,Premium,Drama,Mobile,38
2398,Aarav,58,Female,Canada,Basic,Thriller,Mobile,7
2399,Isha,42,Female,India,Standard,Comedy,Tablet,24
2400,Ananya,58,Male,UK,Premium,Sci-Fi,Tablet,5
2401,Neha,27,Female,,Basic,Sci-Fi,TV,21
2402,Priya,39,Female,UK,Premium,Romance,Tablet,28
2403,Arjun,36,Female,Australia,Premium,Drama,Laptop,18
2404,Arjun,18,Male,Australia,Basic,Thriller,Mobile,24
2405,Priya,24,Female,Australia,Premium,Comedy,Laptop,32
2406,Rohan,21,Female,USA,Premium,Drama,TV,45
2407,Aarav,18,Male,Canada,Premium,Action,Tablet,33
2408,Kabir,32,Male,UK,Standard,Romance,Mobile,10
2409,Ananya,57,Female,Canada,Standard,Thriller,Tablet,9
2410,Siya,29,Female,India,Premium,Sci-Fi,Tablet,49
2411,Isha,39,Male,UK,Basic,Comedy,TV,33
2412,Aarav,39,Female,Canada,Premium,Action,TV,33
2413,Isha,34,Male,Canada,Premium,Drama,TV,7
2414,Ananya,46,Female,India,Standard,Romance,TV,4
2415,Vihaan,31,Male,Australia,Standard,Drama,Mobile,28
2416,Vihaan,37,Female,UK,Standard,Sci-Fi,Laptop,23
2417,Aarav,50,Male,UK,Premium,Drama,Laptop,32
2418,Neha,32,Male,India,Premium,Comedy,Mobile,44
2419,Ananya,29,Male,Australia,Basic,Action,Tablet,16
2420,Ananya,57,Male,UK,Premium,Thriller,Mobile,46
2421,Priya,37,Male,UK,Premium,Comedy,Laptop,10
2422,Neha,47,Female,UK,Standard,Sci-Fi,Laptop,14
2423,Kabir,55,Female,Australia,Standard,Romance,Mobile,39
2424,Kabir,20,Male,India,Standard,Sci-Fi,TV,36
2425,Siya,45,Female,UK,Standard,Sci-Fi,Tablet,34
2426,Arjun,43,Female,Canada,Standard,Drama,Mobile,24
2427,Vihaan,47,Female,Australia,Basic,Romance,Laptop,18
2428,Kabir,30,Female,USA,Basic,Comedy,TV,16
2429,Neha,30,Female,India,Basic,Sci-Fi,Tablet,41
2430,Ananya,19,Female,Canada,Standard,Comedy,Laptop,37
2431,Kabir,54,Male,UK,Standard,Thriller,Tablet,41
2432,Ananya,55,Female,USA,Standard,Drama,TV,25
2433,Kabir,19,Female,India,Basic,Comedy,Laptop,8
2434,Vihaan,53,Female,Australia,Standard,Romance,TV,24
2435,Isha,43,Male,USA,Basic,Sci-Fi,Mobile,20
2436,Kabir,28,Female,USA,Standard,Thriller,Mobile,48
2437,Neha,25,Female,Canada,Premium,Romance,Tablet,30
2438,Kabir,57,Female,India,Basic,Drama,TV,20
2439,Arjun,39,Male,Canada,Premium,Thriller,TV,18
2440,Vihaan,37,Female,Canada,Basic,Thriller,Tablet,4
2441,Neha,25,Male,UK,Standard,Thriller,Tablet,48
2442,Priya,46,Female,Australia,Standard,Sci-Fi,Tablet,36
2443,Neha,57,Male,USA,Premium,Action,Mobile,6
2444,Arjun,43,Male,India,Standard,Thriller,Tablet,3
2445,Isha,47,Male,Australia,Basic,Romance,Mobile,18
2446,Vihaan,34,Female,Australia,Standard,Romance,Tablet,47
2447,Priya,37,Male,India,Standard,Drama,TV,40
2448,Arjun,33,Male,Australia,Basic,Comedy,TV,18
2449,Arjun,24,Male,UK,Premium,Comedy,Tablet,23
2450,Aarav,33,Male,Australia,Premium,Action,Tablet,35
2451,Vihaan,44,Female,UK,Standard,Sci-Fi,Mobile,6
2452,Neha,40,Female,USA,Basic,Sci-Fi,Laptop,26
2453,Ananya,41,Female,USA,Premium,Thriller,Mobile,21
2454,Isha,26,Female,Canada,Premium,Action,TV,24
2455,Ananya,52,Male,UK,Standard,Drama,Tablet,15
2456,Neha,37,Female,USA,Basic,Drama,TV,27
2457,Neha,54,Male,Australia,Premium,Comedy,Laptop,32
2458,Vihaan,59,Female,India,Standard,Drama,Mobile,12
2459,Neha,34,Female,India,Standard,Thriller,TV,5
2460,Aarav,48,Female,UK,Standard,Romance,Mobile,7
2461,Priya,25,Male,Canada,Standard,Drama,Tablet,22
2462,Neha,32,Female,Australia,Premium,Action,TV,27
2463,Ananya,48,Female,UK,Basic,Thriller,Laptop,15
2464,Neha,47,Female,India,Standard,Drama,Mobile,39
2465,Aarav,37,Male,UK,Standard,Sci-Fi,Mobile,45
2466,Kabir,56,Female,Australia,Premium,Drama,Laptop,35
2467,Kabir,29,Female,USA,Standard,Sci-Fi,TV,26
2468,Arjun,34,Male,Australia,Standard,Thriller,TV,23
2469,Isha,59,Male,USA,Basic,Drama,Mobile,13
2470,Siya,47,Female,USA,Standard,Sci-Fi,Laptop,26
2471,Priya,46,Female,USA,Premium,Romance,Mobile,3
2472,Rohan,36,Female,UK,Basic,Comedy,Mobile,29
2473,Arjun,28,Male,India,Premium,Thriller,Tablet,2
2474,Isha,51,Male,UK,Basic,Sci-Fi,TV,28
2475,Kabir,24,Male,India,Basic,Action,TV,23
2476,Ananya,51,Female,Australia,Standard,Drama,Tablet,36
2477,Rohan,37,Male,Canada,Standard,Sci-Fi,TV,49
2478,Isha,55,Female,Australia,Standard,Sci-Fi,TV,6
2479,Isha,41,Male,UK,Premium,Sci-Fi,TV,11
2480,Arjun,27,Male,UK,Standard,Comedy,Laptop,38
2481,Rohan,49,Male,India,Standard,Action,Tablet,34
2482,Vihaan,32,Female,UK,Basic,Action,Mobile,17
2483,Siya,54,Female,USA,Standard,Romance,Laptop,3
2484,Vihaan,37,Female,UK,Standard,Comedy,Mobile,44
2485,Rohan,20,Female,India,Standard,Sci-Fi,Tablet,46
2486,Vihaan,54,Male,India,Standard,Thriller,Tablet,34
2487,Aarav,57,Female,USA,Basic,Comedy,Tablet,22
2488,Kabir,25,Male,India,Standard,Comedy,TV,29
2489,Aarav,57,Female,Canada,Basic,Action,Laptop,29
2490,Neha,40,Female,Australia,Premium,Romance,Tablet,5
2491,Vihaan,57,Male,UK,Standard,Romance,Mobile,10
2492,Neha,28,Male,Canada,Standard,Comedy,TV,10
2493,Ananya,25,Female,UK,Standard,Comedy,TV,9
2494,Priya,46,Female,Canada,Basic,Drama,Laptop,21
2495,Ananya,47,Male,UK,Standard,Sci-Fi,Laptop,13
2496,Rohan,27,Male,USA,Standard,Action,Laptop,10
2497,Isha,56,Male,India,Premium,Sci-Fi,TV,38
2498,Kabir,45,Male,India,Basic,Thriller,Tablet,11
2499,Vihaan,53,Male,USA,Basic,Thriller,Mobile,4
2500,Arjun,30,Female,Canada,Premium,Romance,Tablet,46
2501,Priya,49,Female,,Basic,Action,Mobile,31
2502,Siya,53,Female,Canada,Standard,Sci-Fi,Tablet,49
2503,Siya,54,Female,India,Standard,Romance,Laptop,34
2504,Siya,43,Male,Australia,Premium,Thriller,Mobile,42
2505,Vihaan,39,Male,UK,Basic,Comedy,TV,35
2506,Siya,21,Male,Australia,Basic,Action,Mobile,39
2507,Aarav,48,Female,Canada,Basic,Action,TV,39
2508,Priya,35,Male,USA,Premium,Sci-Fi,Tablet,33
2509,Aarav,55,Male,UK,Standard,Drama,Laptop,8
2510,Isha,41,Female,Canada,Premium,Sci-Fi,Mobile,32
2511,Priya,40,Female,UK,Standard,Comedy,TV,33
2512,Aarav,39,Female,Australia,Premium,Comedy,Tablet,8
2513,Priya,19,Male,India,Standard,Romance,Laptop,46
2514,Isha,48,Male,Canada,Basic,Action,Laptop,14
2515,Neha,28,Female,USA,Basic,Romance,Laptop,34
2516,Vihaan,45,Female,Australia,Basic,Comedy,Tablet,8
2517,Vihaan,49,Male,Canada,Premium,Drama,Tablet,42
2518,Siya,22,Female,USA,Premium,Action,Tablet,7
2519,Ananya,55,Male,Canada,Premium,Comedy,Laptop,13
2520,Siya,27,Female,Australia,Basic,Drama,Mobile,21
2521,Rohan,57,Female,Canada,Standard,Sci-Fi,TV,47
2522,Aarav,41,Female,UK,Basic,Thriller,Tablet,32
2523,Priya,52,Male,Australia,Basic,Comedy,Mobile,11
2524,Ananya,40,Male,Canada,Standard,Thriller,TV,14
2525,Isha,34,Female,India,Standard,Romance,Laptop,11
2526,Rohan,18,Male,Canada,Standard,Thriller,Mobile,2
2527,Isha,48,Female,UK,Standard,Comedy,Laptop,34
2528,Vihaan,48,Female,USA,Basic,Thriller,TV,44
2529,Vihaan,59,Male,USA,Premium,Action,Tablet,47
2530,Siya,59,Male,USA,Basic,Comedy,Laptop,17
2531,Aarav,51,Male,India,Standard,Drama,Mobile,14
2532,Ananya,26,Male,UK,Premium,Thriller,Tablet,25
2533,Kabir,39,Female,Australia,Premium,Action,Mobile,48
2534,Rohan,30,Male,USA,Basic,Romance,TV,27
2535,Rohan,42,Male,UK,Basic,Romance,TV,8
2536,Siya,35,Female,Canada,Basic,Thriller,Tablet,17
2537,Vihaan,29,Female,India,Premium,Romance,Mobile,5
2538,Siya,57,Female,UK,Premium,Drama,Mobile,12
2539,Priya,34,Female,UK,Premium,Comedy,Mobile,38
2540,Ananya,32,Male,Australia,Standard,Action,Mobile,18
2541,Aarav,59,Male,UK,Standard,Sci-Fi,TV,26
2542,Neha,32,Female,Australia,Basic,Thriller,Mobile,31
2543,Arjun,32,Female,India,Premium,Romance,TV,37
2544,Arjun,56,Male,India,Basic,Comedy,Mobile,6
2545,Siya,30,Male,Canada,Premium,Sci-Fi,Mobile,41
2546,Priya,34,Male,Australia,Basic,Drama,Laptop,15
2547,Ananya,49,Male,Australia,Standard,Romance,Laptop,42
2548,Kabir,26,Male,USA,Premium,Romance,Mobile,49
2549,Arjun,57,Female,USA,Standard,Action,TV,26
2550,Ananya,37,Female,Canada,Premium,Drama,Mobile,12
2551,Aarav,43,Female,India,Basic,Drama,Laptop,41
2552,Isha,44,Female,USA,Premium,Thriller,Mobile,47
2553,Priya,38,Male,UK,Standard,Sci-Fi,Laptop,14
2554,Vihaan,35,Female,India,Premium,Action,Mobile,1
2555,Ananya,30,Male,UK,Basic,Thriller,Tablet,17
2556,Aarav,33,Male,Australia,Premium,Action,Mobile,33
2557,Kabir,26,Male,India,Standard,Drama,TV,29
2558,Neha,29,Male,Canada,Basic,Action,Laptop,45
2559,Vihaan,55,Male,Australia,Standard,Action,Tablet,31
2560,Neha,36,Male,Australia,Premium,Action,Laptop,8
2561,Kabir,24,Male,UK,Standard,Comedy,Laptop,30
2562,Aarav,52,Female,Australia,Premium,Comedy,TV,13
2563,Arjun,35,Male,USA,Basic,Sci-Fi,Mobile,16
2564,Neha,33,Female,India,Standard,Sci-Fi,TV,2
2565,Vihaan,56,Female,USA,Standard,Drama,Mobile,45
2566,Siya,21,Male,UK,Premium,Action,Tablet,18
2567,Rohan,42,Male,UK,Standard,Drama,TV,35
2568,Ananya,49,Female,India,Standard,Comedy,TV,45
2569,Arjun,57,Female,Australia,Basic,Action,Laptop,19
2570,Neha,30,Female,Canada,Premium,Thriller,TV,13
2571,Isha,34,Female,UK,Premium,Comedy,Mobile,4
2572,Ananya,54,Male,India,Basic,Comedy,TV,19
2573,Siya,23,Male,Canada,Basic,Comedy,TV,25
2574,Kabir,36,Male,Australia,Premium,Action,Tablet,38
2575,Rohan,30,Female,UK,Basic,Sci-Fi,Mobile,31
2576,Aarav,43,Male,India,Basic,Romance,Laptop,36
2577,Siya,31,Female,India,Basic,Thriller,Mobile,4
2578,Siya,48,Male,India,Premium,Thriller,Tablet,39
2579,Kabir,21,Female,UK,Basic,Drama,Mobile,7
2580,Priya,56,Male,Canada,Standard,Action,Mobile,16
2581,Kabir,25,Male,India,Standard,Sci-Fi,TV,48
2582,Priya,42,Female,Australia,Premium,Comedy,TV,5
2583,Priya,30,Female,India,Basic,Romance,Mobile,47
2584,Arjun,49,Female,Canada,Standard,Action,Mobile,23
2585,Arjun,55,Female,UK,Premium,Action,Laptop,36
2586,Vihaan,55,Female,India,Standard,Sci-Fi,Tablet,32
2587,Neha,45,Male,India,Basic,Romance,TV,24
2588,Neha,47,Female,Australia,Premium,Comedy,TV,25
2589,Aarav,20,Male,Australia,Standard,Action,TV,45
2590,Neha,45,Male,India,Premium,Thriller,TV,28
2591,Arjun,20,Male,India,Standard,Thriller,Mobile,19
2592,Vihaan,51,Male,Australia,Standard,Romance,Mobile,7
2593,Vihaan,33,Male,Canada,Basic,Comedy,Laptop,44
2594,Priya,39,Female,USA,Basic,Romance,TV,41
2595,Kabir,49,Female,USA,Standard,Action,TV,17
2596,Aarav,55,Male,India,Premium,Thriller,Mobile,2
2597,Priya,25,Male,Australia,Premium,Drama,Laptop,16
2598,Kabir,25,Female,UK,Basic,Romance,Mobile,39
2599,Neha,23,Female,UK,Standard,Drama,TV,18
2600,Priya,31,Male,USA,Basic,Drama,TV,39
2601,Ananya,49,Female,,Standard,Sci-Fi,Tablet,1
2602,Neha,52,Female,USA,Standard,Thriller,Tablet,3
2603,Kabir,27,Female,India,Basic,Romance,Tablet,21
2604,Aarav,20,Male,Canada,Premium,Drama,Laptop,30
2605,Kabir,29,Female,UK,Basic,Action,Mobile,11
2606,Priya,48,Male,Australia,Standard,Sci-Fi,TV,22
2607,Priya,46,Male,Australia,Basic,Comedy,TV,47
2608,Siya,22,Male,India,Premium,Sci-Fi,Laptop,25
2609,Aarav,42,Male,USA,Premium,Comedy,TV,3
2610,Isha,58,Male,India,Standard,Thriller,TV,30
2611,Neha,48,Female,Australia,Basic,Romance,Mobile,24
2612,Vihaan,38,Male,UK,Premium,Romance,Tablet,45
2613,Aarav,37,Male,Australia,Basic,Comedy,Tablet,36
2614,Vihaan,56,Male,Canada,Premium,Action,Laptop,23
2615,Aarav,39,Female,Australia,Standard,Comedy,Tablet,8
2616,Aarav,21,Female,Australia,Standard,Comedy,Tablet,4
2617,Kabir,30,Female,Canada,Basic,Romance,Laptop,39
2618,Aarav,59,Female,USA,Standard,Drama,Laptop,43
2619,Siya,37,Female,Australia,Premium,Action,Tablet,31
2620,Isha,30,Female,India,Standard,Romance,Mobile,29
2621,Priya,34,Female,Australia,Premium,Sci-Fi,Laptop,36
2622,Rohan,53,Male,India,Premium,Comedy,TV,13
2623,Vihaan,50,Male,Canada,Standard,Drama,Laptop,41
2624,Priya,18,Female,Australia,Premium,Action,TV,9
2625,Rohan,32,Male,Canada,Premium,Thriller,Laptop,21
2626,Isha,30,Male,Canada,Basic,Action,Laptop,3
2627,Isha,34,Female,USA,Basic,Action,Tablet,25
2628,Vihaan,41,Male,Australia,Basic,Comedy,Tablet,25
2629,Vihaan,25,Male,India,Standard,Comedy,Tablet,12
2630,Isha,44,Female,India,Basic,Thriller,Mobile,29
2631,Rohan,40,Male,Australia,Premium,Thriller,Tablet,11
2632,Aarav,25,Female,USA,Standard,Thriller,Tablet,11
2633,Neha,25,Female,USA,Standard,Romance,Laptop,49
2634,Ananya,43,Male,USA,Standard,Romance,Laptop,26
2635,Priya,30,Male,India,Standard,Comedy,Mobile,14
2636,Kabir,56,Male,Canada,Premium,Comedy,TV,16
2637,Priya,54,Female,USA,Premium,Thriller,Laptop,10
2638,Kabir,45,Female,India,Basic,Romance,Laptop,31
2639,Rohan,42,Female,India,Standard,Drama,TV,31
2640,Kabir,33,Male,Canada,Basic,Romance,Mobile,36
2641,Vihaan,19,Male,Australia,Premium,Comedy,Laptop,10
2642,Neha,35,Female,Australia,Standard,Romance,Tablet,26
2643,Neha,34,Male,USA,Premium,Comedy,Mobile,20
2644,Vihaan,47,Male,USA,Basic,Thriller,TV,44
2645,Siya,56,Female,Canada,Premium,Thriller,TV,9
2646,Rohan,30,Female,USA,Standard,Thriller,Tablet,15
2647,Siya,49,Male,Canada,Standard,Drama,Tablet,9
2648,Siya,46,Female,India,Basic,Drama,Tablet,7
2649,Priya,47,Male,USA,Standard,Comedy,Mobile,26
2650,Isha,35,Female,India,Premium,Action,TV,24
2651,Priya,30,Female,UK,Premium,Sci-Fi,Tablet,12
2652,Isha,38,Female,Canada,Premium,Drama,Tablet,20
2653,Ananya,47,Male,UK,Premium,Comedy,TV,14
2654,Kabir,38,Male,USA,Basic,Romance,Laptop,22
2655,Isha,34,Female,India,Premium,Thriller,Mobile,16
2656,Vihaan,57,Female,USA,Basic,Thriller,Laptop,29
2657,Priya,36,Female,UK,Premium,Thriller,Tablet,32
2658,Rohan,32,Male,USA,Basic,Comedy,Mobile,19
2659,Kabir,26,Female,Australia,Premium,Thriller,Laptop,35
2660,Ananya,27,Female,UK,Premium,Drama,TV,43
2661,Isha,48,Female,USA,Basic,Romance,Tablet,32
2662,Ananya,40,Female,India,Standard,Thriller,Mobile,20
2663,Rohan,47,Male,USA,Standard,Comedy,Mobile,40
2664,Siya,50,Male,India,Standard,Romance,Mobile,20
2665,Neha,26,Female,Australia,Basic,Thriller,Mobile,8
2666,Rohan,18,Male,USA,Standard,Action,Tablet,35
2667,Arjun,52,Male,Australia,Standard,Thriller,Tablet,42
2668,Rohan,28,Male,UK,Basic,Sci-Fi,TV,13
2669,Ananya,51,Female,India,Standard,Drama,TV,41
2670,Vihaan,33,Male,UK,Standard,Romance,TV,6
2671,Priya,26,Male,India,Standard,Drama,Laptop,47
2672,Vihaan,49,Male,Australia,Basic,Action,TV,16
2673,Ananya,32,Female,Canada,Basic,Action,Tablet,5
2674,Priya,29,Female,USA,Standard,Sci-Fi,Laptop,45
2675,Arjun,50,Male,Australia,Standard,Drama,Tablet,34
2676,Neha,31,Male,India,Basic,Romance,Laptop,6
2677,Kabir,25,Female,India,Standard,Action,TV,33
2678,Ananya,25,Female,India,Basic,Action,TV,15
2679,Isha,44,Male,India,Standard,Thriller,TV,15
2680,Ananya,29,Male,USA,Basic,Sci-Fi,Laptop,14
2681,Ananya,18,Female,UK,Premium,Comedy,Tablet,39
2682,Priya,57,Female,Canada,Premium,Action,Mobile,5
2683,Aarav,59,Male,USA,Basic,Romance,Tablet,26
2684,Rohan,28,Female,India,Premium,Romance,TV,48
2685,Aarav,56,Male,USA,Standard,Thriller,Laptop,17
2686,Arjun,48,Male,Australia,Basic,Romance,Laptop,43
2687,Isha,34,Male,India,Basic,Thriller,TV,47
2688,Neha,50,Female,Canada,Standard,Action,Laptop,16
2689,Siya,49,Male,India,Standard,Action,TV,35
2690,Arjun,46,Male,Canada,Basic,Action,Tablet,38
2691,Siya,38,Female,Canada,Standard,Action,Laptop,23
2692,Siya,38,Female,UK,Basic,Comedy,Mobile,13
2693,Neha,57,Male,UK,Standard,Sci-Fi,Laptop,33
2694,Vihaan,40,Male,USA,Basic,Sci-Fi,TV,29
2695,Aarav,23,Female,USA,Standard,Comedy,Mobile,46
2696,Ananya,39,Female,Canada,Standard,Action,TV,34
2697,Kabir,55,Female,India,Premium,Romance,Laptop,34
2698,Siya,54,Male,Australia,Premium,Thriller,Mobile,27
2699,Isha,25,Male,Australia,Premium,Sci-Fi,Mobile,15
2700,Arjun,58,Male,India,Standard,Drama,Laptop,9
2701,Vihaan,52,Female,,Basic,Thriller,Mobile,26
2702,Siya,28,Male,UK,Standard,Drama,Tablet,3
2703,Vihaan,41,Female,Australia,Premium,Drama,Mobile,36
2704,Vihaan,38,Male,Canada,Standard,Action,Mobile,47
2705,Siya,19,Female,USA,Premium,Drama,Tablet,5
2706,Priya,57,Male,UK,Premium,Action,TV,20
2707,Rohan,36,Male,Australia,Basic,Comedy,TV,20
2708,Isha,56,Female,India,Basic,Romance,Tablet,5
2709,Ananya,45,Female,Australia,Premium,Drama,Mobile,10
2710,Ananya,34,Male,Canada,Premium,Romance,Laptop,16
2711,Isha,23,Female,UK,Standard,Action,Tablet,25
2712,Priya,36,Female,India,Premium,Drama,Laptop,44
2713,Ananya,55,Male,Canada,Standard,Thriller,TV,25
2714,Vihaan,45,Female,USA,Premium,Comedy,Tablet,30
2715,Neha,19,Male,UK,Basic,Sci-Fi,Laptop,14
2716,Arjun,55,Male,Canada,Basic,Comedy,Mobile,22
2717,Aarav,54,Female,Canada,Premium,Drama,Tablet,43
2718,Ananya,21,Female,India,Standard,Comedy,Laptop,28
2719,Isha,39,Male,USA,Standard,Sci-Fi,Tablet,30
2720,Neha,43,Male,Canada,Standard,Thriller,Tablet,19
2721,Siya,53,Male,UK,Premium,Romance,TV,38
2722,Rohan,30,Male,Canada,Premium,Thriller,TV,42
2723,Isha,49,Male,Australia,Basic,Comedy,Mobile,20
2724,Vihaan,34,Male,UK,Basic,Sci-Fi,TV,35
2725,Rohan,58,Female,UK,Premium,Romance,TV,22
2726,Arjun,53,Female,Canada,Basic,Sci-Fi,TV,15
2727,Arjun,36,Female,India,Standard,Thriller,Laptop,11
2728,Priya,52,Male,UK,Standard,Action,Tablet,34
2729,Kabir,57,Female,Australia,Premium,Action,TV,24
2730,Priya,45,Male,India,Standard,Romance,Laptop,6
2731,Neha,18,Male,India,Premium,Romance,Tablet,17
2732,Rohan,59,Female,India,Standard,Romance,TV,28
2733,Kabir,35,Male,UK,Premium,Action,TV,31
2734,Siya,57,Male,India,Standard,Thriller,Tablet,36
2735,Vihaan,50,Male,Canada,Standard,Romance,Laptop,9
2736,Rohan,29,Male,India,Basic,Action,Laptop,10
2737,Priya,25,Male,Australia,Basic,Romance,Mobile,21
2738,Aarav,41,Male,USA,Basic,Romance,Tablet,34
2739,Kabir,33,Female,Australia,Basic,Sci-Fi,Mobile,31
2740,Kabir,21,Male,UK,Basic,Romance,Laptop,29
2741,Vihaan,55,Male,India,Basic,Action,TV,43
2742,Ananya,44,Male,India,Premium,Thriller,Mobile,43
2743,Arjun,26,Male,Canada,Premium,Action,Laptop,11
2744,Arjun,33,Female,India,Basic,Action,Laptop,33
2745,Aarav,29,Female,Australia,Premium,Romance,TV,46
2746,Neha,48,Male,UK,Basic,Sci-Fi,Tablet,1
2747,Neha,41,Male,USA,Premium,Drama,Laptop,21
2748,Siya,31,Male,India,Standard,Drama,Mobile,23
2749,Rohan,42,Female,USA,Premium,Drama,TV,9
2750,Isha,51,Female,India,Premium,Action,Tablet,1
2751,Ananya,20,Female,UK,Premium,Romance,Tablet,21
2752,Priya,41,Female,Australia,Standard,Drama,Tablet,22
2753,Isha,59,Male,UK,Basic,Comedy,Laptop,4
2754,Isha,26,Female,USA,Premium,Comedy,Tablet,1
2755,Kabir,43,Female,India,Premium,Comedy,Laptop,10
2756,Aarav,37,Male,USA,Standard,Thriller,TV,15
2757,Arjun,57,Male,Australia,Basic,Romance,TV,36
2758,Siya,27,Female,UK,Premium,Action,Tablet,29
2759,Neha,36,Female,USA,Standard,Action,TV,46
2760,Aarav,20,Female,USA,Basic,Romance,Mobile,5
2761,Kabir,41,Female,Australia,Basic,Sci-Fi,Mobile,29
2762,Priya,22,Male,India,Premium,Sci-Fi,Laptop,47
2763,Siya,20,Male,USA,Premium,Thriller,Tablet,47
2764,Kabir,44,Female,Australia,Premium,Romance,Laptop,27
2765,Arjun,33,Female,India,Premium,Sci-Fi,TV,25
2766,Arjun,32,Female,India,Standard,Thriller,Tablet,16
2767,Arjun,52,Female,UK,Standard,Drama,Laptop,16
2768,Aarav,29,Female,Australia,Premium,Drama,Tablet,36
2769,Aarav,58,Male,India,Basic,Thriller,Tablet,25
2770,Neha,43,Male,UK,Premium,Romance,Laptop,41
2771,Neha,51,Male,Canada,Basic,Drama,Tablet,1
2772,Priya,40,Female,Australia,Basic,Romance,TV,5
2773,Siya,48,Female,Canada,Basic,Sci-Fi,Mobile,41
2774,Vihaan,37,Male,India,Standard,Drama,Mobile,20
2775,Vihaan,29,Male,Australia,Basic,Sci-Fi,Tablet,5
2776,Kabir,40,Female,UK,Basic,Romance,Mobile,36
2777,Arjun,21,Male,India,Standard,Romance,Tablet,29
2778,Siya,40,Female,Australia,Basic,Comedy,Laptop,48
2779,Isha,18,Female,Australia,Basic,Thriller,TV,34
2780,Aarav,42,Male,Canada,Premium,Action,Mobile,48
2781,Rohan,19,Male,India,Basic,Thriller,Laptop,18
2782,Ananya,47,Male,UK,Basic,Romance,TV,2
2783,Priya,20,Female,UK,Basic,Romance,Mobile,16
2784,Arjun,38,Female,India,Basic,Thriller,Mobile,29
2785,Arjun,42,Male,India,Basic,Romance,TV,33
2786,Arjun,37,Female,USA,Standard,Sci-Fi,Laptop,16
2787,Aarav,39,Female,Canada,Basic,Drama,Laptop,35
2788,Aarav,38,Female,India,Basic,Romance,Mobile,47
2789,Ananya,50,Male,India,Standard,Thriller,TV,43
2790,Isha,55,Female,USA,Standard,Thriller,Laptop,42
